sub_idx,Group,Trial_idx,Outcome,Choice_t,Correct,winstay_t1,winstay_t2,winstay_t3,winstay_t4
18,1,134,1,0,1,-1,-1,-1,-1
18,1,135,1,0,1,-1,-1,-1,-1
18,1,136,1,0,1,-1,-1,-1,-1
18,1,137,1,0,1,-1,-1,-1,-1
18,1,138,1,0,1,-1,-1,-1,-1
18,1,139,1,0,1,-1,-1,-1,-1
18,1,140,0,0,1,-1,-1,-1,-1
18,1,141,1,0,1,-0,-1,-1,-1
18,1,142,1,0,1,-1,-0,-1,-1
18,1,143,1,0,1,-1,-1,-0,-1
18,1,144,1,0,1,-1,-1,-1,-0
18,1,145,1,0,1,-1,-1,-1,-1
18,1,146,0,0,1,-1,-1,-1,-1
18,1,147,1,0,1,-0,-1,-1,-1
18,1,148,1,0,1,-1,-0,-1,-1
18,1,149,1,0,1,-1,-1,-0,-1
18,1,150,0,0,1,-1,-1,-1,-0
18,1,151,1,1,0,-0,-1,-1,-1
18,1,152,0,1,0,1,-0,-1,-1
18,1,153,0,1,0,0,1,-0,-1
18,1,154,1,0,1,0,0,1,-0
18,1,155,1,0,1,-1,0,0,1
18,1,156,1,0,1,-1,-1,0,0
18,1,157,1,0,1,-1,-1,-1,0
18,1,158,1,0,1,-1,-1,-1,-1
18,1,159,1,0,1,-1,-1,-1,-1
18,1,160,1,0,1,-1,-1,-1,-1
19,1,1,0,0,0,NaN,NaN,NaN,NaN
19,1,2,0,1,0,NaN,NaN,NaN,NaN
19,1,3,0,0,1,0,NaN,NaN,NaN
19,1,4,0,1,0,-0,0,NaN,NaN
19,1,5,1,0,1,0,-0,0,NaN
19,1,6,1,1,0,-1,0,-0,0
19,1,7,0,1,0,1,-1,0,-0
19,1,8,1,0,1,0,1,-1,0
19,1,9,1,0,1,-1,0,1,-1
19,1,10,1,0,1,-1,-1,0,1
19,1,11,1,0,1,-1,-1,-1,0
19,1,12,1,0,1,-1,-1,-1,-1
19,1,13,0,1,0,-1,-1,-1,-1
19,1,14,0,1,0,0,-1,-1,-1
19,1,15,0,1,0,0,0,-1,-1
19,1,16,1,0,1,0,0,0,-1
19,1,17,1,0,1,-1,0,0,0
19,1,18,0,1,0,-1,-1,0,0
19,1,19,0,1,0,0,-1,-1,0
19,1,20,1,0,1,0,0,-1,-1
19,1,21,1,0,1,-1,0,0,-1
19,1,22,1,0,1,-1,-1,0,0
19,1,23,1,0,1,-1,-1,-1,0
19,1,24,1,0,1,-1,-1,-1,-1
19,1,25,0,0,1,-1,-1,-1,-1
19,1,26,0,1,0,-0,-1,-1,-1
19,1,27,1,0,1,0,-0,-1,-1
19,1,28,0,0,1,-1,0,-0,-1
19,1,29,1,0,1,-0,-1,0,-0
19,1,30,1,0,1,-1,-0,-1,0
19,1,31,1,0,1,-1,-1,-0,-1
19,1,32,1,0,1,-1,-1,-1,-0
19,1,33,1,0,1,-1,-1,-1,-1
19,1,34,1,0,1,-1,-1,-1,-1
19,1,35,0,0,1,-1,-1,-1,-1
19,1,36,0,0,1,-0,-1,-1,-1
19,1,37,1,0,1,-0,-0,-1,-1
19,1,38,0,0,0,-1,-0,-0,-1
19,1,39,1,0,1,NaN,-1,-0,-0
19,1,40,1,0,1,-1,NaN,-1,-0
19,1,41,1,0,1,-1,-1,NaN,-1
19,1,42,1,0,1,-1,-1,-1,NaN
19,1,43,1,0,1,-1,-1,-1,-1
19,1,44,1,0,1,-1,-1,-1,-1
19,1,45,1,0,1,-1,-1,-1,-1
19,1,46,0,0,1,-1,-1,-1,-1
19,1,47,0,1,0,-0,-1,-1,-1
19,1,48,1,1,0,0,-0,-1,-1
19,1,49,0,0,1,1,0,-0,-1
19,1,50,1,0,1,-0,1,0,-0
19,1,51,1,0,1,-1,-0,1,0
19,1,52,1,0,1,-1,-1,-0,1
19,1,53,1,0,1,-1,-1,-1,-0
19,1,54,1,0,1,-1,-1,-1,-1
19,1,55,1,0,1,-1,-1,-1,-1
19,1,56,0,0,0,-1,-1,-1,-1
19,1,57,0,0,0,-0,-1,-1,-1
19,1,58,1,1,1,-0,-0,-1,-1
19,1,59,0,0,0,1,-0,-0,-1
19,1,60,1,0,0,-0,1,-0,-0
19,1,61,0,0,0,-1,-0,1,-0
19,1,62,1,1,1,-0,-1,-0,1
19,1,63,1,1,1,1,-0,-1,-0
19,1,64,0,0,0,1,1,-0,-1
19,1,65,0,0,0,-0,1,1,-0
19,1,66,0,0,0,-0,-0,1,1
19,1,67,1,0,0,-0,-0,-0,1
19,1,68,0,0,0,-1,-0,-0,-0
19,1,69,0,0,0,-0,-1,-0,-0
19,1,70,0,0,0,-0,-0,-1,-0
19,1,71,1,0,1,-0,-0,-0,-1
19,1,72,0,1,0,-1,-0,-0,-0
19,1,73,1,0,1,0,-1,-0,-0
19,1,74,1,0,1,-1,0,-1,-0
19,1,75,0,0,1,-1,-1,0,-1
19,1,76,0,1,0,-0,-1,-1,0
19,1,77,1,0,1,0,-0,-1,-1
19,1,78,0,0,0,-1,0,-0,-1
19,1,79,1,0,1,NaN,-1,0,-0
19,1,80,1,0,1,-1,NaN,-1,0
19,1,81,1,0,1,-1,-1,NaN,-1
19,1,82,0,0,1,-1,-1,-1,NaN
19,1,83,1,0,1,-0,-1,-1,-1
19,1,84,1,0,1,-1,-0,-1,-1
19,1,85,0,1,0,-1,-1,-0,-1
19,1,86,0,1,0,0,-1,-1,-0
19,1,87,1,0,1,0,0,-1,-1
19,1,88,1,0,1,-1,0,0,-1
19,1,89,0,1,0,-1,-1,0,0
19,1,90,1,0,1,0,-1,-1,0
19,1,91,0,0,0,-1,0,-1,-1
19,1,92,0,0,0,-0,-1,0,-1
19,1,93,1,1,1,-0,-0,-1,0
19,1,94,1,1,1,1,-0,-0,-1
19,1,95,1,1,1,1,1,-0,-0
19,1,96,1,1,1,1,1,1,-0
19,1,97,0,0,0,1,1,1,1
19,1,98,0,0,0,-0,1,1,1
19,1,99,1,0,0,-0,-0,1,1
19,1,100,0,0,0,-1,-0,-0,1
19,1,101,0,0,0,-0,-1,-0,-0
19,1,102,1,0,0,-0,-0,-1,-0
19,1,103,1,1,1,-1,-0,-0,-1
19,1,104,0,0,0,1,-1,-0,-0
19,1,105,0,1,1,-0,1,-1,-0
19,1,106,0,1,0,0,-0,1,-1
19,1,107,1,0,1,0,0,-0,1
19,1,108,1,0,1,-1,0,0,-0
19,1,109,0,1,0,-1,-1,0,0
19,1,110,1,0,1,0,-1,-1,0
19,1,111,1,1,0,-1,0,-1,-1
19,1,112,0,1,0,1,-1,0,-1
19,1,113,1,0,1,0,1,-1,0
19,1,114,1,0,1,-1,0,1,-1
19,1,115,0,1,0,-1,-1,0,1
19,1,116,0,1,0,0,-1,-1,0
19,1,117,0,1,0,0,0,-1,-1
19,1,118,0,1,0,0,0,0,-1
19,1,119,0,0,1,0,0,0,0
19,1,120,1,0,1,-0,0,0,0
19,1,121,0,0,1,-1,-0,0,0
19,1,122,1,0,1,-0,-1,-0,0
19,1,123,0,1,0,-1,-0,-1,-0
19,1,124,1,1,0,0,-1,-0,-1
19,1,125,1,0,1,1,0,-1,-0
19,1,126,1,1,1,-1,1,0,-1
19,1,127,0,0,0,1,-1,1,0
19,1,128,0,0,0,-0,1,-1,1
19,1,129,0,0,0,-0,-0,1,-1
19,1,130,0,0,0,-0,-0,-0,1
19,1,131,1,1,1,-0,-0,-0,-0
19,1,132,1,1,1,1,-0,-0,-0
19,1,133,0,0,0,1,1,-0,-0
19,1,134,1,1,1,-0,1,1,-0
19,1,135,1,1,1,1,-0,1,1
19,1,136,0,0,0,1,1,-0,1
19,1,137,0,0,0,-0,1,1,-0
19,1,138,1,1,1,-0,-0,1,1
19,1,139,1,1,1,1,-0,-0,1
19,1,140,1,1,1,1,1,-0,-0
19,1,141,1,1,1,1,1,1,-0
19,1,142,0,1,1,1,1,1,1
19,1,143,1,1,1,0,1,1,1
19,1,144,0,0,0,1,0,1,1
19,1,145,1,0,0,NaN,1,0,1
19,1,146,1,1,1,-1,NaN,1,0
19,1,147,1,1,1,1,-1,NaN,1
19,1,148,1,1,1,1,1,-1,NaN
19,1,149,0,1,1,1,1,1,-1
19,1,150,0,0,0,0,1,1,1
19,1,151,0,1,1,-0,0,1,1
19,1,152,0,0,0,0,-0,0,1
19,1,153,0,0,0,-0,0,-0,0
19,1,154,1,1,1,-0,-0,0,-0
19,1,155,1,1,1,1,-0,-0,0
19,1,156,0,1,1,1,1,-0,-0
19,1,157,1,1,1,0,1,1,-0
19,1,158,1,1,1,1,0,1,1
19,1,159,1,1,1,1,1,0,1
19,1,160,1,1,1,1,1,1,0
20,1,1,0,0,0,NaN,NaN,NaN,NaN
20,1,2,0,0,1,NaN,NaN,NaN,NaN
20,1,3,0,1,0,-0,NaN,NaN,NaN
20,1,4,0,1,0,0,-0,NaN,NaN
20,1,5,1,0,1,0,0,-0,NaN
20,1,6,0,0,1,-1,0,0,-0
20,1,7,0,1,0,-0,-1,0,0
20,1,8,1,1,0,0,-0,-1,0
20,1,9,0,1,0,1,0,-0,-1
20,1,10,1,0,1,0,1,0,-0
20,1,11,0,0,1,-1,0,1,0
20,1,12,0,1,0,-0,-1,0,1
20,1,13,0,0,1,0,-0,-1,0
20,1,14,0,1,0,-0,0,-0,-1
20,1,15,1,0,1,0,-0,0,-0
20,1,16,1,0,1,-1,0,-0,0
20,1,17,1,0,1,-1,-1,0,-0
20,1,18,1,0,1,-1,-1,-1,0
20,1,19,1,0,1,-1,-1,-1,-1
20,1,20,1,0,1,-1,-1,-1,-1
20,1,21,1,0,1,-1,-1,-1,-1
20,1,22,0,0,1,-1,-1,-1,-1
20,1,23,0,1,0,-0,-1,-1,-1
20,1,24,1,0,1,0,-0,-1,-1
20,1,25,1,0,1,-1,0,-0,-1
20,1,26,1,0,1,-1,-1,0,-0
20,1,27,0,0,1,-1,-1,-1,0
20,1,28,1,0,1,-0,-1,-1,-1
20,1,29,1,0,1,-1,-0,-1,-1
20,1,30,1,0,1,-1,-1,-0,-1
20,1,31,0,0,1,-1,-1,-1,-0
20,1,32,1,0,1,-0,-1,-1,-1
20,1,33,0,0,1,-1,-0,-1,-1
20,1,34,1,0,1,-0,-1,-0,-1
20,1,35,1,0,1,-1,-0,-1,-0
20,1,36,1,0,1,-1,-1,-0,-1
20,1,37,1,0,1,-1,-1,-1,-0
20,1,38,1,0,1,-1,-1,-1,-1
20,1,39,1,0,1,-1,-1,-1,-1
20,1,40,0,0,1,-1,-1,-1,-1
20,1,41,1,0,1,-0,-1,-1,-1
20,1,42,1,0,1,-1,-0,-1,-1
20,1,43,0,0,1,-1,-1,-0,-1
20,1,44,1,0,1,-0,-1,-1,-0
20,1,45,1,0,1,-1,-0,-1,-1
20,1,46,1,0,1,-1,-1,-0,-1
20,1,47,0,0,1,-1,-1,-1,-0
20,1,48,1,0,1,-0,-1,-1,-1
20,1,49,0,0,1,-1,-0,-1,-1
20,1,50,1,0,1,-0,-1,-0,-1
20,1,51,0,0,1,-1,-0,-1,-0
20,1,52,1,0,1,-0,-1,-0,-1
20,1,53,0,0,1,-1,-0,-1,-0
20,1,54,1,0,1,-0,-1,-0,-1
20,1,55,0,0,1,-1,-0,-1,-0
20,1,56,1,1,1,-0,-1,-0,-1
20,1,57,0,0,0,1,-0,-1,-0
20,1,58,1,1,1,-0,1,-0,-1
20,1,59,1,1,1,1,-0,1,-0
20,1,60,1,1,1,1,1,-0,1
20,1,61,1,1,1,1,1,1,-0
20,1,62,1,1,1,1,1,1,1
20,1,63,1,1,1,1,1,1,1
20,1,64,1,1,1,1,1,1,1
20,1,65,0,0,0,1,1,1,1
20,1,66,0,1,1,-0,1,1,1
20,1,67,1,1,1,0,-0,1,1
20,1,68,0,1,1,1,0,-0,1
20,1,69,1,1,1,0,1,0,-0
20,1,70,1,1,1,1,0,1,0
20,1,71,0,1,0,1,1,0,1
20,1,72,0,0,1,0,1,1,0
20,1,73,0,1,0,-0,0,1,1
20,1,74,1,0,1,0,-0,0,1
20,1,75,1,1,0,-1,0,-0,0
20,1,76,0,1,0,1,-1,0,-0
20,1,77,0,1,0,0,1,-1,0
20,1,78,1,0,1,0,0,1,-1
20,1,79,1,0,1,-1,0,0,1
20,1,80,1,0,1,-1,-1,0,0
20,1,81,1,0,1,-1,-1,-1,0
20,1,82,1,0,1,-1,-1,-1,-1
20,1,83,0,0,1,-1,-1,-1,-1
20,1,84,0,1,0,-0,-1,-1,-1
20,1,85,1,1,0,0,-0,-1,-1
20,1,86,0,1,0,1,0,-0,-1
20,1,87,1,0,1,0,1,0,-0
20,1,88,0,0,1,-1,0,1,0
20,1,89,1,1,0,-0,-1,0,1
20,1,90,1,0,1,1,-0,-1,0
20,1,91,1,0,0,-1,1,-0,-1
20,1,92,0,0,0,-1,-1,1,-0
20,1,93,1,1,1,-0,-1,-1,1
20,1,94,0,1,1,1,-0,-1,-1
20,1,95,1,0,0,0,1,-0,-1
20,1,96,1,0,0,-1,0,1,-0
20,1,97,1,0,0,-1,-1,0,1
20,1,98,0,0,0,-1,-1,-1,0
20,1,99,1,1,1,-0,-1,-1,-1
20,1,100,1,1,1,1,-0,-1,-1
20,1,101,0,1,1,1,1,-0,-1
20,1,102,1,1,1,0,1,1,-0
20,1,103,1,1,1,1,0,1,1
20,1,104,0,0,0,1,1,0,1
20,1,105,0,0,0,-0,1,1,0
20,1,106,1,1,0,-0,-0,1,1
20,1,107,0,1,0,1,-0,-0,1
20,1,108,0,1,0,0,1,-0,-0
20,1,109,1,0,1,0,0,1,-0
20,1,110,1,0,1,-1,0,0,1
20,1,111,0,0,1,-1,-1,0,0
20,1,112,1,0,1,-0,-1,-1,0
20,1,113,1,0,1,-1,-0,-1,-1
20,1,114,1,0,1,-1,-1,-0,-1
20,1,115,1,0,1,-1,-1,-1,-0
20,1,116,1,0,1,-1,-1,-1,-1
20,1,117,1,0,1,-1,-1,-1,-1
20,1,118,1,0,1,-1,-1,-1,-1
20,1,119,0,0,1,-1,-1,-1,-1
20,1,120,1,0,1,-0,-1,-1,-1
20,1,121,1,0,1,-1,-0,-1,-1
20,1,122,0,0,1,-1,-1,-0,-1
20,1,123,1,0,1,-0,-1,-1,-0
20,1,124,1,0,1,-1,-0,-1,-1
20,1,125,0,0,1,-1,-1,-0,-1
20,1,126,1,1,1,-0,-1,-1,-0
20,1,127,1,1,1,1,-0,-1,-1
20,1,128,1,1,1,1,1,-0,-1
20,1,129,0,1,1,1,1,1,-0
20,1,130,0,0,0,0,1,1,1
20,1,131,1,1,1,-0,0,1,1
20,1,132,1,1,1,1,-0,0,1
20,1,133,0,1,1,1,1,-0,0
20,1,134,1,1,1,0,1,1,-0
20,1,135,1,1,1,1,0,1,1
20,1,136,1,1,1,1,1,0,1
20,1,137,1,1,1,1,1,1,0
20,1,138,1,1,1,1,1,1,1
20,1,139,0,1,1,1,1,1,1
20,1,140,1,0,0,0,1,1,1
20,1,141,1,0,0,-1,0,1,1
20,1,142,0,0,0,-1,-1,0,1
20,1,143,1,1,1,-0,-1,-1,0
20,1,144,1,1,1,1,-0,-1,-1
20,1,145,0,1,1,1,1,-0,-1
20,1,146,1,1,1,0,1,1,-0
20,1,147,1,1,1,1,0,1,1
20,1,148,1,1,1,1,1,0,1
20,1,149,0,0,0,1,1,1,0
20,1,150,0,1,1,-0,1,1,1
20,1,151,1,1,1,0,-0,1,1
20,1,152,0,0,0,1,0,-0,1
20,1,153,1,1,1,-0,1,0,-0
20,1,154,1,1,1,1,-0,1,0
20,1,155,1,1,1,1,1,-0,1
20,1,156,1,1,1,1,1,1,-0
20,1,157,1,1,1,1,1,1,1
20,1,158,1,1,1,1,1,1,1
20,1,159,1,1,1,1,1,1,1
20,1,160,0,1,1,1,1,1,1
21,1,1,0,1,0,NaN,NaN,NaN,NaN
21,1,2,1,1,0,0,NaN,NaN,NaN
21,1,3,1,0,1,1,0,NaN,NaN
21,1,4,0,1,0,-1,1,0,NaN
21,1,5,1,1,0,0,-1,1,0
21,1,6,0,1,0,1,0,-1,1
21,1,7,1,0,1,0,1,0,-1
21,1,8,1,0,1,-1,0,1,0
21,1,9,1,0,1,-1,-1,0,1
21,1,10,1,0,1,-1,-1,-1,0
21,1,11,0,0,1,-1,-1,-1,-1
21,1,12,1,0,1,-0,-1,-1,-1
21,1,13,0,0,1,-1,-0,-1,-1
21,1,14,0,0,1,-0,-1,-0,-1
21,1,15,1,0,1,-0,-0,-1,-0
21,1,16,1,0,1,-1,-0,-0,-1
21,1,17,0,0,1,-1,-1,-0,-0
21,1,18,1,0,1,-0,-1,-1,-0
21,1,19,1,0,1,-1,-0,-1,-1
21,1,20,0,0,1,-1,-1,-0,-1
21,1,21,0,0,1,-0,-1,-1,-0
21,1,22,0,0,1,-0,-0,-1,-1
21,1,23,0,0,1,-0,-0,-0,-1
21,1,24,1,1,0,-0,-0,-0,-0
21,1,25,0,1,0,1,-0,-0,-0
21,1,26,0,0,1,0,1,-0,-0
21,1,27,1,0,1,-0,0,1,-0
21,1,28,1,0,1,-1,-0,0,1
21,1,29,0,0,1,-1,-1,-0,0
21,1,30,0,1,0,-0,-1,-1,-0
21,1,31,0,0,1,0,-0,-1,-1
21,1,32,0,1,0,-0,0,-0,-1
21,1,33,1,0,1,0,-0,0,-0
21,1,34,0,0,1,-1,0,-0,0
21,1,35,1,0,1,-0,-1,0,-0
21,1,36,1,0,1,-1,-0,-1,0
21,1,37,1,0,1,-1,-1,-0,-1
21,1,38,1,0,1,-1,-1,-1,-0
21,1,39,1,0,1,-1,-1,-1,-1
21,1,40,1,0,1,-1,-1,-1,-1
21,1,41,1,0,1,-1,-1,-1,-1
21,1,42,0,0,1,-1,-1,-1,-1
21,1,43,0,0,1,-0,-1,-1,-1
21,1,44,0,1,0,-0,-0,-1,-1
21,1,45,1,0,1,0,-0,-0,-1
21,1,46,1,0,1,-1,0,-0,-0
21,1,47,0,0,1,-1,-1,0,-0
21,1,48,1,0,1,-0,-1,-1,0
21,1,49,1,0,1,-1,-0,-1,-1
21,1,50,1,0,1,-1,-1,-0,-1
21,1,51,0,0,1,-1,-1,-1,-0
21,1,52,1,0,1,-0,-1,-1,-1
21,1,53,1,0,1,-1,-0,-1,-1
21,1,54,1,0,1,-1,-1,-0,-1
21,1,55,1,0,1,-1,-1,-1,-0
21,1,56,0,0,0,-1,-1,-1,-1
21,1,57,0,0,0,-0,-1,-1,-1
21,1,58,0,0,0,-0,-0,-1,-1
21,1,59,1,1,1,-0,-0,-0,-1
21,1,60,1,1,1,1,-0,-0,-0
21,1,61,1,1,1,1,1,-0,-0
21,1,62,1,1,1,1,1,1,-0
21,1,63,1,1,1,1,1,1,1
21,1,64,1,1,1,1,1,1,1
21,1,65,0,0,0,1,1,1,1
21,1,66,0,1,1,-0,1,1,1
21,1,67,1,0,0,0,-0,1,1
21,1,68,0,0,0,-1,0,-0,1
21,1,69,0,1,1,-0,-1,0,-0
21,1,70,0,0,0,0,-0,-1,0
21,1,71,0,1,0,-0,0,-0,-1
21,1,72,0,1,0,0,-0,0,-0
21,1,73,1,0,1,0,0,-0,0
21,1,74,1,0,1,-1,0,0,-0
21,1,75,1,0,1,-1,-1,0,0
21,1,76,1,0,1,-1,-1,-1,0
21,1,77,1,0,1,-1,-1,-1,-1
21,1,78,1,0,1,-1,-1,-1,-1
21,1,79,1,0,1,-1,-1,-1,-1
21,1,80,1,0,1,-1,-1,-1,-1
21,1,81,1,0,1,-1,-1,-1,-1
21,1,82,1,0,1,-1,-1,-1,-1
21,1,83,0,0,1,-1,-1,-1,-1
21,1,84,0,0,1,-0,-1,-1,-1
21,1,85,0,0,1,-0,-0,-1,-1
21,1,86,1,0,1,-0,-0,-0,-1
21,1,87,1,0,1,-1,-0,-0,-0
21,1,88,1,0,1,-1,-1,-0,-0
21,1,89,1,0,1,-1,-1,-1,-0
21,1,90,1,0,1,-1,-1,-1,-1
21,1,91,0,0,0,-1,-1,-1,-1
21,1,92,1,1,1,-0,-1,-1,-1
21,1,93,1,1,1,1,-0,-1,-1
21,1,94,1,1,1,1,1,-0,-1
21,1,95,1,1,1,1,1,1,-0
21,1,96,1,0,0,1,1,1,1
21,1,97,0,0,0,-1,1,1,1
21,1,98,0,1,1,-0,-1,1,1
21,1,99,1,1,1,0,-0,-1,1
21,1,100,0,1,1,1,0,-0,-1
21,1,101,0,1,1,0,1,0,-0
21,1,102,0,0,0,0,0,1,0
21,1,103,0,0,0,-0,0,0,1
21,1,104,0,0,0,-0,-0,0,0
21,1,105,0,1,1,-0,-0,-0,0
21,1,106,0,1,0,0,-0,-0,-0
21,1,107,0,1,0,0,0,-0,-0
21,1,108,0,1,0,0,0,0,-0
21,1,109,1,0,1,0,0,0,0
21,1,110,1,0,1,-1,0,0,0
21,1,111,1,0,1,-1,-1,0,0
21,1,112,1,0,1,-1,-1,-1,0
21,1,113,1,0,1,-1,-1,-1,-1
21,1,114,1,0,1,-1,-1,-1,-1
21,1,115,1,0,1,-1,-1,-1,-1
21,1,116,0,0,1,-1,-1,-1,-1
21,1,117,0,1,0,-0,-1,-1,-1
21,1,118,0,1,0,0,-0,-1,-1
21,1,119,0,0,1,0,0,-0,-1
21,1,120,1,0,1,-0,0,0,-0
21,1,121,0,0,1,-1,-0,0,0
21,1,122,1,0,1,-0,-1,-0,0
21,1,123,1,0,1,-1,-0,-1,-0
21,1,124,1,0,1,-1,-1,-0,-1
21,1,125,1,0,1,-1,-1,-1,-0
21,1,126,0,0,0,-1,-1,-1,-1
21,1,127,0,0,0,-0,-1,-1,-1
21,1,128,0,1,1,-0,-0,-1,-1
21,1,129,1,0,0,0,-0,-0,-1
21,1,130,0,0,0,-1,0,-0,-0
21,1,131,1,1,1,-0,-1,0,-0
21,1,132,1,1,1,1,-0,-1,0
21,1,133,1,1,1,1,1,-0,-1
21,1,134,1,1,1,1,1,1,-0
21,1,135,0,1,1,1,1,1,1
21,1,136,1,1,1,0,1,1,1
21,1,137,0,1,1,1,0,1,1
21,1,138,0,0,0,0,1,0,1
21,1,139,0,1,1,-0,0,1,0
21,1,140,0,0,0,0,-0,0,1
21,1,141,0,0,0,-0,0,-0,0
21,1,142,1,1,1,-0,-0,0,-0
21,1,143,1,1,1,1,-0,-0,0
21,1,144,1,1,1,1,1,-0,-0
21,1,145,1,1,1,1,1,1,-0
21,1,146,0,1,1,1,1,1,1
21,1,147,1,1,1,0,1,1,1
21,1,148,1,1,1,1,0,1,1
21,1,149,1,1,1,1,1,0,1
21,1,150,1,1,1,1,1,1,0
21,1,151,0,0,0,1,1,1,1
21,1,152,1,1,1,-0,1,1,1
21,1,153,0,1,1,1,-0,1,1
21,1,154,0,0,0,0,1,-0,1
21,1,155,0,0,0,NaN,0,1,-0
21,1,156,1,1,1,-0,NaN,0,1
21,1,157,0,0,0,1,-0,NaN,0
21,1,158,1,1,1,-0,1,-0,NaN
21,1,159,1,1,1,1,-0,1,-0
21,1,160,1,1,1,1,1,-0,1
22,1,1,0,0,1,NaN,NaN,NaN,NaN
22,1,2,1,0,1,-0,NaN,NaN,NaN
22,1,3,1,0,1,-1,-0,NaN,NaN
22,1,4,1,0,1,-1,-1,-0,NaN
22,1,5,0,0,1,-1,-1,-1,-0
22,1,6,1,0,1,-0,-1,-1,-1
22,1,7,1,0,1,-1,-0,-1,-1
22,1,8,1,0,1,-1,-1,-0,-1
22,1,9,0,1,0,-1,-1,-1,-0
22,1,10,1,0,1,0,-1,-1,-1
22,1,11,0,0,1,-1,0,-1,-1
22,1,12,0,1,0,-0,-1,0,-1
22,1,13,1,0,1,0,-0,-1,0
22,1,14,1,0,1,-1,0,-0,-1
22,1,15,1,0,1,-1,-1,0,-0
22,1,16,1,0,1,-1,-1,-1,0
22,1,17,1,0,1,-1,-1,-1,-1
22,1,18,0,0,1,-1,-1,-1,-1
22,1,19,1,0,1,-0,-1,-1,-1
22,1,20,1,0,1,-1,-0,-1,-1
22,1,21,1,0,1,-1,-1,-0,-1
22,1,22,0,0,1,-1,-1,-1,-0
22,1,23,1,0,1,-0,-1,-1,-1
22,1,24,1,0,1,-1,-0,-1,-1
22,1,25,0,0,1,-1,-1,-0,-1
22,1,26,0,0,1,-0,-1,-1,-0
22,1,27,1,0,1,-0,-0,-1,-1
22,1,28,1,0,1,-1,-0,-0,-1
22,1,29,1,0,1,-1,-1,-0,-0
22,1,30,1,0,1,-1,-1,-1,-0
22,1,31,0,0,1,-1,-1,-1,-1
22,1,32,0,0,1,-0,-1,-1,-1
22,1,33,1,0,1,-0,-0,-1,-1
22,1,34,0,0,1,-1,-0,-0,-1
22,1,35,0,1,0,-0,-1,-0,-0
22,1,36,0,0,1,0,-0,-1,-0
22,1,37,0,0,1,-0,0,-0,-1
22,1,38,0,1,0,-0,-0,0,-0
22,1,39,0,1,0,0,-0,-0,0
22,1,40,1,1,0,0,0,-0,-0
22,1,41,0,1,0,1,0,0,-0
22,1,42,0,0,1,0,1,0,0
22,1,43,0,1,0,-0,0,1,0
22,1,44,1,0,1,0,-0,0,1
22,1,45,1,1,0,-1,0,-0,0
22,1,46,1,1,0,1,-1,0,-0
22,1,47,1,0,1,1,1,-1,0
22,1,48,0,1,0,-1,1,1,-1
22,1,49,0,1,0,0,-1,1,1
22,1,50,0,1,0,0,0,-1,1
22,1,51,0,1,0,0,0,0,-1
22,1,52,0,0,1,0,0,0,0
22,1,53,0,1,0,-0,0,0,0
22,1,54,0,0,1,0,-0,0,0
22,1,55,0,1,0,-0,0,-0,0
22,1,56,0,0,0,0,-0,0,-0
22,1,57,1,1,1,-0,0,-0,0
22,1,58,1,1,1,1,-0,0,-0
22,1,59,1,1,1,1,1,-0,0
22,1,60,0,1,1,1,1,1,-0
22,1,61,1,0,0,0,1,1,1
22,1,62,1,0,0,-1,0,1,1
22,1,63,0,0,0,-1,-1,0,1
22,1,64,1,1,1,-0,-1,-1,0
22,1,65,1,1,1,1,-0,-1,-1
22,1,66,1,1,1,1,1,-0,-1
22,1,67,1,1,1,1,1,1,-0
22,1,68,1,1,1,1,1,1,1
22,1,69,1,1,1,1,1,1,1
22,1,70,1,1,1,1,1,1,1
22,1,71,1,1,0,1,1,1,1
22,1,72,0,1,0,1,1,1,1
22,1,73,1,0,1,0,1,1,1
22,1,74,1,0,1,-1,0,1,1
22,1,75,1,0,1,-1,-1,0,1
22,1,76,1,0,1,-1,-1,-1,0
22,1,77,0,0,1,-1,-1,-1,-1
22,1,78,1,0,1,-0,-1,-1,-1
22,1,79,1,0,1,-1,-0,-1,-1
22,1,80,0,0,1,-1,-1,-0,-1
22,1,81,1,0,1,-0,-1,-1,-0
22,1,82,1,0,1,-1,-0,-1,-1
22,1,83,0,0,1,-1,-1,-0,-1
22,1,84,1,1,0,-0,-1,-1,-0
22,1,85,1,1,0,1,-0,-1,-1
22,1,86,0,1,0,1,1,-0,-1
22,1,87,1,0,1,0,1,1,-0
22,1,88,1,0,1,-1,0,1,1
22,1,89,1,0,1,-1,-1,0,1
22,1,90,1,0,1,-1,-1,-1,0
22,1,91,0,0,0,-1,-1,-1,-1
22,1,92,0,0,0,-0,-1,-1,-1
22,1,93,1,1,1,-0,-0,-1,-1
22,1,94,1,1,1,1,-0,-0,-1
22,1,95,1,1,1,1,1,-0,-0
22,1,96,1,1,1,1,1,1,-0
22,1,97,1,1,1,1,1,1,1
22,1,98,1,1,1,1,1,1,1
22,1,99,0,1,1,1,1,1,1
22,1,100,0,1,1,0,1,1,1
22,1,101,0,1,1,0,0,1,1
22,1,102,1,1,1,0,0,0,1
22,1,103,1,1,1,1,0,0,0
22,1,104,1,1,1,1,1,0,0
22,1,105,0,1,1,1,1,1,0
22,1,106,1,0,1,0,1,1,1
22,1,107,1,0,1,-1,0,1,1
22,1,108,1,0,1,-1,-1,0,1
22,1,109,1,0,1,-1,-1,-1,0
