sub_idx,Cond,Order,Group,Trial_idx,Outcome,Choice_t,Correct,winstay_t1,winstay_t2,winstay_t3,winstay_t4,loseshift_t1,loseshift_t2,loseshift_t3,loseshift_t4,RT,State
2,2,1,1,132,1,0,1,0,0,-0,0,-1,-1,1,-1,0.801186134573072,0
2,2,1,1,133,1,0,1,-1,0,0,-0,0,-1,-1,1,0.481882637715898,0
2,2,1,1,134,1,0,1,-1,-1,0,0,0,0,-1,-1,0.483177345595323,0
2,2,1,1,135,1,0,1,-1,-1,-1,0,0,0,0,-1,0.569933611899614,0
2,2,1,1,136,1,0,1,-1,-1,-1,-1,0,0,0,0,0.49942388292402,0
2,2,1,1,137,1,1,0,-1,-1,-1,-1,0,0,0,0,0.780323938117363,0
2,2,1,1,138,1,1,0,1,-1,-1,-1,-0,0,0,0,0.536553698591888,0
2,2,1,1,139,1,0,1,1,1,-1,-1,-0,-0,0,0,0.620618199696764,0
2,2,1,1,140,0,0,1,-1,1,1,-1,0,-0,-0,0,0.520433338591829,0
2,2,1,1,141,1,0,1,-0,-1,1,1,1,0,-0,-0,0.426830254727975,0
2,2,1,1,142,0,1,0,-1,-0,-1,1,0,1,0,-0,0.474634248064831,0
2,2,1,1,143,0,1,0,0,-1,-0,-1,-1,0,1,0,0.425013441359624,0
2,2,1,1,144,1,0,1,0,0,-1,-0,-1,-1,0,1,0.781310629798099,0
2,2,1,1,145,0,0,1,-1,0,0,-1,0,-1,-1,0,0.682347109424882,0
2,2,1,1,146,0,1,0,-0,-1,0,0,1,0,-1,-1,0.611328430124559,0
2,2,1,1,147,1,1,0,0,-0,-1,0,-1,1,0,-1,0.963817553478293,0
2,2,1,1,148,0,1,0,1,0,-0,-1,-0,-1,1,0,0.682855636347085,0
2,2,1,1,149,0,1,0,0,1,0,-0,-1,-0,-1,1,0.652124274522066,0
2,2,1,1,150,1,0,1,0,0,1,0,-1,-1,-0,-1,0.526023261481896,0
2,2,1,1,151,1,0,1,-1,0,0,1,0,-1,-1,-0,0.517244564718567,0
2,2,1,1,152,1,0,1,-1,-1,0,0,0,0,-1,-1,1.09149246045854,0
2,2,1,1,153,1,0,1,-1,-1,-1,0,0,0,0,-1,0.624441464547999,0
2,2,1,1,154,1,0,1,-1,-1,-1,-1,0,0,0,0,0.469371902639978,0
2,2,1,1,155,0,1,0,-1,-1,-1,-1,0,0,0,0,0.548545130179264,0
2,2,1,1,156,1,0,1,0,-1,-1,-1,-1,0,0,0,0.72537986387033,0
2,2,1,1,157,1,0,1,-1,0,-1,-1,0,-1,0,0,1.05835638381541,0
2,2,1,1,158,1,0,1,-1,-1,0,-1,0,0,-1,0,0.633945397567004,0
2,2,1,1,159,1,0,1,-1,-1,-1,0,0,0,0,-1,0.567629664205015,0
2,2,1,1,160,1,0,1,-1,-1,-1,-1,0,0,0,0,0.450704318005592,0
3,2,1,1,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.03464787228768,1
3,2,1,1,2,1,1,1,-0,NaN,NaN,NaN,1,NaN,NaN,NaN,0.529611866406412,1
3,2,1,1,3,1,1,1,1,-0,NaN,NaN,-0,1,NaN,NaN,0.519896150568457,1
3,2,1,1,4,1,1,1,1,1,-0,NaN,-0,-0,1,NaN,0.605247962508656,1
3,2,1,1,5,1,1,1,1,1,1,-0,-0,-0,-0,1,0.667598358309988,1
3,2,1,1,6,1,1,1,1,1,1,1,-0,-0,-0,-0,0.762505891767432,1
3,2,1,1,7,1,1,1,1,1,1,1,-0,-0,-0,-0,0.658003889528118,1
3,2,1,1,8,1,1,1,1,1,1,1,-0,-0,-0,-0,0.578288657208759,1
3,2,1,1,9,1,1,1,1,1,1,1,-0,-0,-0,-0,0.629632752910766,1
3,2,1,1,10,1,1,1,1,1,1,1,-0,-0,-0,-0,0.605133614690203,1
3,2,1,1,11,1,1,1,1,1,1,1,-0,-0,-0,-0,1.0175740537652,1
3,2,1,1,12,1,1,1,1,1,1,1,-0,-0,-0,-0,0.582460683674071,1
3,2,1,1,13,1,1,1,1,1,1,1,-0,-0,-0,-0,0.778901290494105,1
3,2,1,1,14,1,1,1,1,1,1,1,-0,-0,-0,-0,0.572640611831957,1
3,2,1,1,15,1,1,1,1,1,1,1,-0,-0,-0,-0,0.66767109652028,1
3,2,1,1,16,0,1,1,1,1,1,1,-0,-0,-0,-0,0.596195438825816,1
3,2,1,1,17,1,1,1,0,1,1,1,-1,-0,-0,-0,0.629703992448412,1
3,2,1,1,18,1,1,1,1,0,1,1,-0,-1,-0,-0,0.554554127613301,1
3,2,1,1,19,1,1,1,1,1,0,1,-0,-0,-1,-0,0.60010239854455,1
3,2,1,1,20,1,1,1,1,1,1,0,-0,-0,-0,-1,0.69332046747877,1
3,2,1,1,21,1,1,1,1,1,1,1,-0,-0,-0,-0,0.486621775682579,1
3,2,1,1,22,1,1,1,1,1,1,1,-0,-0,-0,-0,0.582588403922273,1
3,2,1,1,23,1,1,1,1,1,1,1,-0,-0,-0,-0,0.495638251382843,1
3,2,1,1,24,1,1,1,1,1,1,1,-0,-0,-0,-0,0.540689860157727,1
3,2,1,1,25,1,1,1,1,1,1,1,-0,-0,-0,-0,0.704682587338539,1
3,2,1,1,26,1,1,1,1,1,1,1,-0,-0,-0,-0,0.530816866321402,1
3,2,1,1,27,1,1,1,1,1,1,1,-0,-0,-0,-0,0.610142842630012,1
3,2,1,1,28,1,1,1,1,1,1,1,-0,-0,-0,-0,0.850277748149892,1
3,2,1,1,29,1,1,1,1,1,1,1,-0,-0,-0,-0,0.64046876347129,1
3,2,1,1,30,1,1,1,1,1,1,1,-0,-0,-0,-0,0.633061828813879,1
3,2,1,1,31,0,1,1,1,1,1,1,-0,-0,-0,-0,0.721500671645117,1
3,2,1,1,32,1,1,1,0,1,1,1,-1,-0,-0,-0,0.6231039897757,1
3,2,1,1,33,1,1,1,1,0,1,1,-0,-1,-0,-0,0.565873988940439,1
3,2,1,1,34,1,1,1,1,1,0,1,-0,-0,-1,-0,0.581849303460331,1
3,2,1,1,35,1,1,1,1,1,1,0,-0,-0,-0,-1,0.68283933370185,1
3,2,1,1,36,0,1,1,1,1,1,1,-0,-0,-0,-0,0.677866853791784,1
3,2,1,1,37,1,1,1,0,1,1,1,-1,-0,-0,-0,0.627975848161441,1
3,2,1,1,38,1,1,1,1,0,1,1,-0,-1,-0,-0,0.717644255759296,1
3,2,1,1,39,1,1,1,1,1,0,1,-0,-0,-1,-0,0.615591441362994,1
3,2,1,1,40,1,1,1,1,1,1,0,-0,-0,-0,-1,0.731767011846387,1
3,2,1,1,41,1,1,1,1,1,1,1,-0,-0,-0,-0,0.608032241658293,1
3,2,1,1,42,0,1,1,1,1,1,1,-0,-0,-0,-0,0.745948255560506,1
3,2,1,1,43,1,1,1,0,1,1,1,-1,-0,-0,-0,0.605049721818432,1
3,2,1,1,44,1,1,1,1,0,1,1,-0,-1,-0,-0,0.577925565301484,1
3,2,1,1,45,1,1,1,1,1,0,1,-0,-0,-1,-0,0.752372144419496,1
3,2,1,1,46,0,1,1,1,1,1,0,-0,-0,-0,-1,0.68062209413074,1
3,2,1,1,47,1,1,1,0,1,1,1,-1,-0,-0,-0,0.639611468097428,1
3,2,1,1,48,1,1,1,1,0,1,1,-0,-1,-0,-0,0.744882993334613,1
3,2,1,1,49,0,1,1,1,1,0,1,-0,-0,-1,-0,0.678100754514162,1
3,2,1,1,50,1,1,1,0,1,1,0,-1,-0,-0,-1,0.51987411157279,1
3,2,1,1,51,1,1,1,1,0,1,1,-0,-1,-0,-0,0.74127027216673,1
3,2,1,1,52,1,1,1,1,1,0,1,-0,-0,-1,-0,0.64907679314274,1
3,2,1,1,53,1,1,1,1,1,1,0,-0,-0,-0,-1,0.811495185871536,1
3,2,1,1,54,0,1,1,1,1,1,1,-0,-0,-0,-0,0.728721525070796,1
3,2,1,1,55,1,1,1,0,1,1,1,-1,-0,-0,-0,0.620996917446973,1
3,2,1,1,56,1,1,0,1,0,1,1,-0,-1,-0,-0,0.65589017091952,0
3,2,1,1,57,0,1,0,1,1,0,1,-0,-0,-1,-0,0.608702834611904,0
3,2,1,1,58,0,1,0,0,1,1,0,-1,-0,-0,-1,0.558229422083969,0
3,2,1,1,59,1,0,1,0,0,1,1,-1,-1,-0,-0,1.39040108766312,0
3,2,1,1,60,1,0,1,-1,0,0,1,0,-1,-1,-0,0.571643699731794,0
3,2,1,1,61,1,0,1,-1,-1,0,0,0,0,-1,-1,0.841638943076759,0
3,2,1,1,62,1,0,1,-1,-1,-1,0,0,0,0,-1,0.68530762100454,0
3,2,1,1,63,1,0,1,-1,-1,-1,-1,0,0,0,0,0.737326189162559,0
3,2,1,1,64,1,0,1,-1,-1,-1,-1,0,0,0,0,0.811419841276802,0
3,2,1,1,65,1,0,1,-1,-1,-1,-1,0,0,0,0,1.02855517016724,0
3,2,1,1,66,1,0,1,-1,-1,-1,-1,0,0,0,0,1.01062536213794,0
3,2,1,1,67,1,0,1,-1,-1,-1,-1,0,0,0,0,0.80039433111051,0
3,2,1,1,68,1,0,1,-1,-1,-1,-1,0,0,0,0,0.835870813492875,0
3,2,1,1,69,0,0,1,-1,-1,-1,-1,0,0,0,0,1.20742954237721,0
3,2,1,1,70,1,0,1,-0,-1,-1,-1,1,0,0,0,0.614469204550915,0
3,2,1,1,71,0,0,0,-1,-0,-1,-1,0,1,0,0,1.13630015538001,1
3,2,1,1,72,0,0,0,-0,-1,-0,-1,1,0,1,0,1.19286060849117,1
3,2,1,1,73,1,0,0,-0,-0,-1,-0,1,1,0,1,0.4948457420669,1
3,2,1,1,74,0,0,0,-1,-0,-0,-1,0,1,1,0,0.665151691644496,1
3,2,1,1,75,1,1,1,-0,-1,-0,-0,1,0,1,1,0.620397982389477,1
3,2,1,1,76,1,1,1,1,-0,-1,-0,-0,1,0,1,0.602455142432518,1
3,2,1,1,77,0,0,0,1,1,-0,-1,-0,-0,1,0,0.698987106075947,1
3,2,1,1,78,0,0,0,-0,1,1,-0,1,-0,-0,1,1.05999581207288,1
3,2,1,1,79,1,1,1,-0,-0,1,1,1,1,-0,-0,0.653380550014845,1
3,2,1,1,80,1,1,1,1,-0,-0,1,-0,1,1,-0,0.614414926571044,1
3,2,1,1,81,1,1,1,1,1,-0,-0,-0,-0,1,1,0.650539769769239,1
3,2,1,1,82,1,1,1,1,1,1,-0,-0,-0,-0,1,0.784140160727475,1
3,2,1,1,83,0,0,0,1,1,1,1,-0,-0,-0,-0,0.905527921073372,1
3,2,1,1,84,1,1,1,-0,1,1,1,1,-0,-0,-0,0.594328269260586,1
3,2,1,1,85,0,1,1,1,-0,1,1,-0,1,-0,-0,0.547358814093968,1
3,2,1,1,86,0,0,0,0,1,-0,1,-1,-0,1,-0,1.04653502581277,1
3,2,1,1,87,0,0,0,-0,0,1,-0,1,-1,-0,1,1.11315749085225,1
3,2,1,1,88,1,1,1,-0,-0,0,1,1,1,-1,-0,1.07677103135939,1
3,2,1,1,89,1,1,1,1,-0,-0,0,-0,1,1,-1,0.581568041703576,1
3,2,1,1,90,1,1,1,1,1,-0,-0,-0,-0,1,1,1.10059908008043,1
3,2,1,1,91,1,1,0,1,1,1,-0,-0,-0,-0,1,0.900610210013838,0
3,2,1,1,92,0,1,0,1,1,1,1,-0,-0,-0,-0,0.637744301204293,0
3,2,1,1,93,0,1,0,0,1,1,1,-1,-0,-0,-0,0.814007312916146,0
3,2,1,1,94,1,1,0,0,0,1,1,-1,-1,-0,-0,1.1765552152774,0
3,2,1,1,95,0,1,0,1,0,0,1,-0,-1,-1,-0,0.72019593771256,0
3,2,1,1,96,1,0,1,0,1,0,0,-1,-0,-1,-1,0.661652551083534,0
3,2,1,1,97,1,0,1,-1,0,1,0,0,-1,-0,-1,0.704316104456666,0
3,2,1,1,98,1,0,1,-1,-1,0,1,0,0,-1,-0,0.515939970593536,0
3,2,1,1,99,1,0,1,-1,-1,-1,0,0,0,0,-1,0.720571825972002,0
3,2,1,1,100,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0
3,2,1,1,101,0,1,0,NaN,-1,-1,-1,NaN,0,0,0,1.02688839891016,0
3,2,1,1,102,1,0,1,0,NaN,-1,-1,-1,NaN,0,0,1.01055548594195,0
3,2,1,1,103,1,0,1,-1,0,NaN,-1,0,-1,NaN,0,0.591100090219697,0
3,2,1,1,104,1,0,1,-1,-1,0,NaN,0,0,-1,NaN,0.624899335705777,0
3,2,1,1,105,1,0,1,-1,-1,-1,0,0,0,0,-1,0.653313392811469,0
3,2,1,1,106,0,0,0,-1,-1,-1,-1,0,0,0,0,0.778335680082819,1
3,2,1,1,107,0,0,0,-0,-1,-1,-1,1,0,0,0,0.856778615274379,1
3,2,1,1,108,0,1,1,-0,-0,-1,-1,1,1,0,0,1.04103928625045,1
3,2,1,1,109,0,0,0,0,-0,-0,-1,-1,1,1,0,0.692271640518811,1
3,2,1,1,110,1,1,1,-0,0,-0,-0,1,-1,1,1,0.697569101632325,1
3,2,1,1,111,0,1,1,1,-0,0,-0,-0,1,-1,1,0.555368542931319,1
3,2,1,1,112,1,1,1,0,1,-0,0,-1,-0,1,-1,0.815567046596698,1
3,2,1,1,113,1,1,1,1,0,1,-0,-0,-1,-0,1,0.672411909177754,1
3,2,1,1,114,0,0,0,1,1,0,1,-0,-0,-1,-0,1.00276651529748,1
3,2,1,1,115,1,1,1,-0,1,1,0,1,-0,-0,-1,0.62284629108035,1
3,2,1,1,116,1,1,1,1,-0,1,1,-0,1,-0,-0,0.704609455833634,1
3,2,1,1,117,1,1,1,1,1,-0,1,-0,-0,1,-0,1.28114021352303,1
3,2,1,1,118,1,1,1,1,1,1,-0,-0,-0,-0,1,0.494806934320877,1
3,2,1,1,119,0,1,1,1,1,1,1,-0,-0,-0,-0,0.752236988288132,1
3,2,1,1,120,1,1,1,0,1,1,1,-1,-0,-0,-0,0.878296278215203,1
3,2,1,1,121,1,1,1,1,0,1,1,-0,-1,-0,-0,0.643508686280256,1
3,2,1,1,122,1,1,1,1,1,0,1,-0,-0,-1,-0,0.809300486191205,1
3,2,1,1,123,1,1,1,1,1,1,0,-0,-0,-0,-1,0.713290694535317,1
3,2,1,1,124,1,1,1,1,1,1,1,-0,-0,-0,-0,0.922698716856758,1
3,2,1,1,125,1,1,1,1,1,1,1,-0,-0,-0,-0,0.821373064005456,1
3,2,1,1,126,0,0,0,1,1,1,1,-0,-0,-0,-0,0,0
3,2,1,1,127,0,1,0,NaN,1,1,1,NaN,-0,-0,-0,1.01889532588211,0
3,2,1,1,128,1,0,1,0,NaN,1,1,-1,NaN,-0,-0,0.546527896012776,0
3,2,1,1,129,0,0,1,-1,0,NaN,1,0,-1,NaN,-0,0.870565766128493,0
3,2,1,1,130,0,0,1,-0,-1,0,NaN,1,0,-1,NaN,0.685056518470446,0
3,2,1,1,131,1,0,1,-0,-0,-1,0,1,1,0,-1,0.551228457052275,0
3,2,1,1,132,1,0,1,-1,-0,-0,-1,0,1,1,0,0.987272078926253,0
3,2,1,1,133,1,0,1,-1,-1,-0,-0,0,0,1,1,0.754563154729112,0
3,2,1,1,134,0,1,0,-1,-1,-1,-0,0,0,0,1,1.30815745843938,0
3,2,1,1,135,1,0,1,0,-1,-1,-1,-1,0,0,0,0.896403074866612,0
3,2,1,1,136,1,0,1,-1,0,-1,-1,0,-1,0,0,0.533327632700093,0
3,2,1,1,137,1,0,1,-1,-1,0,-1,0,0,-1,0,0.818400566387936,0
3,2,1,1,138,0,0,1,-1,-1,-1,0,0,0,0,-1,0.709111057089103,0
3,2,1,1,139,1,0,1,-0,-1,-1,-1,1,0,0,0,0.845966124337792,0
3,2,1,1,140,1,0,1,-1,-0,-1,-1,0,1,0,0,0.706263495565508,0
3,2,1,1,141,1,0,1,-1,-1,-0,-1,0,0,1,0,1.25692086344861,0
3,2,1,1,142,1,0,1,-1,-1,-1,-0,0,0,0,1,0.996102964931197,0
3,2,1,1,143,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0
3,2,1,1,144,1,0,1,NaN,-1,-1,-1,NaN,0,0,0,0.922876043974611,0
3,2,1,1,145,1,0,1,-1,NaN,-1,-1,0,NaN,0,0,0.582577304396182,0
3,2,1,1,146,1,0,1,-1,-1,NaN,-1,0,0,NaN,0,0.729569405042639,0
3,2,1,1,147,0,0,0,-1,-1,-1,NaN,0,0,0,NaN,0,0
3,2,1,1,148,0,0,1,NaN,-1,-1,-1,NaN,0,0,0,0.594000761866482,0
3,2,1,1,149,0,0,1,-0,NaN,-1,-1,1,NaN,0,0,0.523505147612013,0
3,2,1,1,150,1,1,0,-0,-0,NaN,-1,1,1,NaN,0,0.456612408066576,0
3,2,1,1,151,1,1,0,1,-0,-0,NaN,-0,1,1,NaN,0.833114237548216,0
3,2,1,1,152,0,1,0,1,1,-0,-0,-0,-0,1,1,0.65729538101732,0
3,2,1,1,153,1,1,0,0,1,1,-0,-1,-0,-0,1,0.641136236112288,0
3,2,1,1,154,0,1,0,1,0,1,1,-0,-1,-0,-0,0.768261956794959,0
3,2,1,1,155,0,1,0,0,1,0,1,-1,-0,-1,-0,0.730647308238986,0
3,2,1,1,156,1,0,1,0,0,1,0,-1,-1,-0,-1,0.674630279183475,0
3,2,1,1,157,1,0,1,-1,0,0,1,0,-1,-1,-0,0.653285800210142,0
3,2,1,1,158,1,0,1,-1,-1,0,0,0,0,-1,-1,0.886633098425591,0
3,2,1,1,159,1,0,1,-1,-1,-1,0,0,0,0,-1,0.724683309108514,0
3,2,1,1,160,1,0,1,-1,-1,-1,-1,0,0,0,0,0.999410801463455,0
4,2,1,1,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.940460570600408,1
4,2,1,1,2,0,0,0,-0,NaN,NaN,NaN,1,NaN,NaN,NaN,0.559887841503951,1
4,2,1,1,3,1,1,1,-0,-0,NaN,NaN,1,1,NaN,NaN,0.6416642913955,1
4,2,1,1,4,1,1,1,1,-0,-0,NaN,-0,1,1,NaN,0.688867070545712,1
4,2,1,1,5,1,1,1,1,1,-0,-0,-0,-0,1,1,0.615906761921906,1
4,2,1,1,6,1,1,1,1,1,1,-0,-0,-0,-0,1,0.630208035379837,1
4,2,1,1,7,1,1,1,1,1,1,1,-0,-0,-0,-0,0.621930673251882,1
4,2,1,1,8,1,1,1,1,1,1,1,-0,-0,-0,-0,0.616326506696169,1
4,2,1,1,9,1,1,1,1,1,1,1,-0,-0,-0,-0,0.459839702403769,1
4,2,1,1,10,1,1,1,1,1,1,1,-0,-0,-0,-0,0.773619674267138,1
4,2,1,1,11,0,1,1,1,1,1,1,-0,-0,-0,-0,0.4529437119063,1
4,2,1,1,12,1,1,1,0,1,1,1,-1,-0,-0,-0,0.469474334367078,1
4,2,1,1,13,1,1,1,1,0,1,1,-0,-1,-0,-0,0.656499790152338,1
4,2,1,1,14,1,1,1,1,1,0,1,-0,-0,-1,-0,0.626060725646312,1
4,2,1,1,15,1,1,1,1,1,1,0,-0,-0,-0,-1,0.588990284497413,1
4,2,1,1,16,1,1,1,1,1,1,1,-0,-0,-0,-0,0.547450633888729,1
4,2,1,1,17,1,1,1,1,1,1,1,-0,-0,-0,-0,0.636801098026808,1
4,2,1,1,18,1,1,1,1,1,1,1,-0,-0,-0,-0,0.594285791140464,1
4,2,1,1,19,1,1,1,1,1,1,1,-0,-0,-0,-0,0.668432783428216,1
4,2,1,1,20,0,1,1,1,1,1,1,-0,-0,-0,-0,0.560048540753087,1
4,2,1,1,21,1,1,1,0,1,1,1,-1,-0,-0,-0,0.52630968810081,1
4,2,1,1,22,1,1,1,1,0,1,1,-0,-1,-0,-0,0.620220284430616,1
4,2,1,1,23,1,1,1,1,1,0,1,-0,-0,-1,-0,0.66782665138453,1
4,2,1,1,24,1,1,1,1,1,1,0,-0,-0,-0,-1,0.531025322123241,1
4,2,1,1,25,0,1,1,1,1,1,1,-0,-0,-0,-0,0.54661326454243,1
4,2,1,1,26,1,1,1,0,1,1,1,-1,-0,-0,-0,0.75091771913776,1
4,2,1,1,27,0,1,1,1,0,1,1,-0,-1,-0,-0,0.671032073018978,1
4,2,1,1,28,1,1,1,0,1,0,1,-1,-0,-1,-0,0.604034259717082,1
4,2,1,1,29,1,1,1,1,0,1,0,-0,-1,-0,-1,0.552314278363156,1
4,2,1,1,30,1,1,1,1,1,0,1,-0,-0,-1,-0,0.545812344618753,1
4,2,1,1,31,1,1,1,1,1,1,0,-0,-0,-0,-1,0.490940505706931,1
4,2,1,1,32,1,1,1,1,1,1,1,-0,-0,-0,-0,0.856536233894076,1
4,2,1,1,33,1,1,1,1,1,1,1,-0,-0,-0,-0,0.511938049681703,1
4,2,1,1,34,0,1,1,1,1,1,1,-0,-0,-0,-0,0.651773061577842,1
4,2,1,1,35,1,1,1,0,1,1,1,-1,-0,-0,-0,0.644168449930476,1
4,2,1,1,36,1,1,1,1,0,1,1,-0,-1,-0,-0,0.532167211224987,1
4,2,1,1,37,1,1,1,1,1,0,1,-0,-0,-1,-0,0.515610852959071,1
4,2,1,1,38,1,1,1,1,1,1,0,-0,-0,-0,-1,0.512661805296375,1
4,2,1,1,39,0,1,1,1,1,1,1,-0,-0,-0,-0,0.515447146332008,1
4,2,1,1,40,0,1,1,0,1,1,1,-1,-0,-0,-0,0.572822506884222,1
4,2,1,1,41,0,0,0,0,0,1,1,-1,-1,-0,-0,0.640314951013352,1
4,2,1,1,42,1,1,1,-0,0,0,1,1,-1,-1,-0,0.91041446782765,1
4,2,1,1,43,0,1,1,1,-0,0,0,-0,1,-1,-1,0.664841620776315,1
4,2,1,1,44,1,1,1,0,1,-0,0,-1,-0,1,-1,0.617694156998368,1
4,2,1,1,45,1,1,1,1,0,1,-0,-0,-1,-0,1,0.582389701066859,1
4,2,1,1,46,1,1,1,1,1,0,1,-0,-0,-1,-0,0.688548300831826,1
4,2,1,1,47,1,1,1,1,1,1,0,-0,-0,-0,-1,0.716639503248189,1
4,2,1,1,48,1,1,1,1,1,1,1,-0,-0,-0,-0,0.593977793186241,1
4,2,1,1,49,0,1,1,1,1,1,1,-0,-0,-0,-0,0.608518794442716,1
4,2,1,1,50,1,1,1,0,1,1,1,-1,-0,-0,-0,0.645622131295568,1
4,2,1,1,51,1,1,1,1,0,1,1,-0,-1,-0,-0,0.744877111847927,1
4,2,1,1,52,1,1,1,1,1,0,1,-0,-0,-1,-0,0.578734353280197,1
4,2,1,1,53,1,1,1,1,1,1,0,-0,-0,-0,-1,0.5976681214579,1
4,2,1,1,54,1,1,1,1,1,1,1,-0,-0,-0,-0,0.950325407332457,1
4,2,1,1,55,1,1,1,1,1,1,1,-0,-0,-0,-0,0.563870848147417,1
4,2,1,1,56,0,1,0,1,1,1,1,-0,-0,-0,-0,0.601763438636226,0
4,2,1,1,57,1,1,0,0,1,1,1,-1,-0,-0,-0,0.641782704568868,0
4,2,1,1,58,0,1,0,1,0,1,1,-0,-1,-0,-0,0.514209392041266,0
4,2,1,1,59,1,0,1,0,1,0,1,-1,-0,-1,-0,0.666363967934558,0
4,2,1,1,60,1,0,1,-1,0,1,0,0,-1,-0,-1,0.67360788701626,0
4,2,1,1,61,1,0,1,-1,-1,0,1,0,0,-1,-0,1.02276424160573,0
4,2,1,1,62,1,0,1,-1,-1,-1,0,0,0,0,-1,0.535532010867428,0
4,2,1,1,63,1,0,1,-1,-1,-1,-1,0,0,0,0,0.724709486607026,0
4,2,1,1,64,1,0,1,-1,-1,-1,-1,0,0,0,0,0.5456833905846,0
4,2,1,1,65,0,1,0,-1,-1,-1,-1,0,0,0,0,1.05640534444501,0
4,2,1,1,66,1,0,1,0,-1,-1,-1,-1,0,0,0,0.651802636468346,0
4,2,1,1,67,0,0,1,-1,0,-1,-1,0,-1,0,0,0.597003596156355,0
4,2,1,1,68,1,0,1,-0,-1,0,-1,1,0,-1,0,0.489458181739792,0
4,2,1,1,69,1,0,1,-1,-0,-1,0,0,1,0,-1,0.493435576949196,0
4,2,1,1,70,1,0,1,-1,-1,-0,-1,0,0,1,0,0.450625151037457,0
4,2,1,1,71,0,0,0,-1,-1,-1,-0,0,0,0,1,0.544448180201471,1
4,2,1,1,72,0,0,0,-0,-1,-1,-1,1,0,0,0,0.530029910046323,1
4,2,1,1,73,0,0,0,-0,-0,-1,-1,1,1,0,0,0.570378521305429,1
4,2,1,1,74,0,1,1,-0,-0,-0,-1,1,1,1,0,0.457893044268531,1
4,2,1,1,75,1,1,1,0,-0,-0,-0,-1,1,1,1,0.524108379891914,1
4,2,1,1,76,1,1,1,1,0,-0,-0,-0,-1,1,1,0.784981633942152,1
4,2,1,1,77,0,0,0,1,1,0,-0,-0,-0,-1,1,0,1
4,2,1,1,78,0,0,0,NaN,1,1,0,NaN,-0,-0,-1,0.534774302288497,1
4,2,1,1,79,1,1,1,-0,NaN,1,1,1,NaN,-0,-0,0.841887861553914,1
4,2,1,1,80,0,1,1,1,-0,NaN,1,-0,1,NaN,-0,0.583115579221158,1
4,2,1,1,81,1,1,1,0,1,-0,NaN,-1,-0,1,NaN,0.690030755453336,1
4,2,1,1,82,0,1,1,1,0,1,-0,-0,-1,-0,1,0.566101280141083,1
4,2,1,1,83,0,1,1,0,1,0,1,-1,-0,-1,-0,0.582387370349352,1
4,2,1,1,84,1,1,1,0,0,1,0,-1,-1,-0,-1,1.19467792584419,1
4,2,1,1,85,1,1,1,1,0,0,1,-0,-1,-1,-0,0.437076153496491,1
4,2,1,1,86,1,1,1,1,1,0,0,-0,-0,-1,-1,0.633698065254066,1
4,2,1,1,87,0,1,1,1,1,1,0,-0,-0,-0,-1,0.803177221449914,1
4,2,1,1,88,1,1,1,0,1,1,1,-1,-0,-0,-0,0.569291329060434,1
4,2,1,1,89,0,1,1,1,0,1,1,-0,-1,-0,-0,0.581150836719644,1
4,2,1,1,90,1,0,0,0,1,0,1,-1,-0,-1,-0,0.524900012363105,1
4,2,1,1,91,1,0,1,-1,0,1,0,0,-1,-0,-1,0.55947926412864,0
4,2,1,1,92,1,0,1,-1,-1,0,1,0,0,-1,-0,0.758572608800023,0
4,2,1,1,93,0,0,1,-1,-1,-1,0,0,0,0,-1,1.23783120990174,0
4,2,1,1,94,1,0,1,-0,-1,-1,-1,1,0,0,0,0.603406617567998,0
4,2,1,1,95,1,0,1,-1,-0,-1,-1,0,1,0,0,0.930969926887883,0
4,2,1,1,96,0,0,1,-1,-1,-0,-1,0,0,1,0,0.758083975352747,0
4,2,1,1,97,1,0,1,-0,-1,-1,-0,1,0,0,1,0.7801592406704,0
4,2,1,1,98,1,0,1,-1,-0,-1,-1,0,1,0,0,0.802018175257217,0
4,2,1,1,99,1,0,1,-1,-1,-0,-1,0,0,1,0,0.688603355899431,0
4,2,1,1,100,1,0,1,-1,-1,-1,-0,0,0,0,1,0.715820233305749,0
4,2,1,1,101,1,0,1,-1,-1,-1,-1,0,0,0,0,0.804963782145933,0
4,2,1,1,102,1,0,1,-1,-1,-1,-1,0,0,0,0,0.579613881054684,0
4,2,1,1,103,1,0,1,-1,-1,-1,-1,0,0,0,0,0.929032721945077,0
4,2,1,1,104,1,0,1,-1,-1,-1,-1,0,0,0,0,0.604079455598367,0
4,2,1,1,105,1,0,1,-1,-1,-1,-1,0,0,0,0,0.71917344952908,0
4,2,1,1,106,0,0,0,-1,-1,-1,-1,0,0,0,0,0.603773908655967,1
4,2,1,1,107,0,0,0,-0,-1,-1,-1,1,0,0,0,0.586791545258166,1
4,2,1,1,108,1,1,1,-0,-0,-1,-1,1,1,0,0,1.12357824195351,1
4,2,1,1,109,0,1,1,1,-0,-0,-1,-0,1,1,0,0.671534452857486,1
4,2,1,1,110,1,1,1,0,1,-0,-0,-1,-0,1,1,0.570250241592476,1
4,2,1,1,111,1,1,1,1,0,1,-0,-0,-1,-0,1,0.657084542410303,1
